ch4,ch5,ch3
-0.002488,-0.016246,-0.002103
-0.001173,-0.01618,-0.000403
-0.00296,-0.014493,0.000641
-0.005534,-0.012254,-0.000172
-0.004851,-0.010841,-0.001532
-0.00286,-0.010026,-0.002399
7e-06,-0.009311,-0.002511
0.002438,-0.0081,-0.001558
0.001383,-0.006589,-0.001166
-0.00217,-0.00758,-0.001537
-0.00316,-0.007898,-0.00484
-0.00138,-0.00814,-0.007018
-0.001566,-0.009349,-0.006035
-0.003431,-0.010571,-0.003562
-0.005501,-0.012132,-0.001934
-0.007286,-0.013438,-0.001152
-0.008103,-0.012762,0.000332
-0.008221,-0.011302,0.001584
-0.007708,-0.011958,0.001989
-0.007691,-0.0141,0.00129
-0.007881,-0.016303,-0.000827
-0.007884,-0.017616,-0.002529
-0.006432,-0.016685,-0.00133
-0.004963,-0.015218,0.000775
-0.005838,-0.014723,0.000222
-0.007273,-0.013233,-0.001248
-0.008351,-0.011405,-0.002105
-0.008111,-0.011664,-0.001584
-0.006517,-0.013382,-0.001773
-0.004445,-0.014854,-0.002532
-0.002247,-0.016843,-0.001166
0.001714,-0.018981,0.000971
0.005172,-0.018253,0.000982
0.005265,-0.015273,-0.000218
0.0023,-0.013975,-0.000322
-0.000337,-0.016321,-0.000331
-0.000563,-0.017821,0.000328
-0.001001,-0.018011,0.001681
-0.000796,-0.018132,0.002617
-5.2e-05,-0.017616,0.002673
0.000368,-0.017633,0.002432
0.001078,-0.017294,0.002021
0.001321,-0.016033,0.000225
0.001074,-0.013792,-0.002117
0.001474,-0.01199,-0.003429
0.003374,-0.012353,-0.004097
0.005142,-0.013739,-0.004041
0.004602,-0.01346,-0.004196
0.002519,-0.011929,-0.004519
0.000486,-0.010804,-0.005827
0.000211,-0.009307,-0.007154
0.00062,-0.007454,-0.006599
0.001199,-0.006754,-0.005528
0.002427,-0.00696,-0.006293
0.003685,-0.005814,-0.008134
0.003093,-0.004857,-0.008562
0.001916,-0.007057,-0.007915
0.000514,-0.011562,-0.007176
-0.001123,-0.013849,-0.006373
-0.002595,-0.013407,-0.006767
-0.003457,-0.013864,-0.00806
-0.002874,-0.015051,-0.008239
-0.000418,-0.01487,-0.005765
0.00252,-0.012771,-0.002981
0.005438,-0.013423,-0.002566
0.006036,-0.016163,-0.002606
0.003635,-0.017965,-0.001557
0.001583,-0.018017,-0.001019
0.001086,-0.01739,-0.001881
0.000366,-0.017764,-0.002958
-0.000703,-0.019355,-0.002063
-0.000999,-0.018792,-0.00105
0.000285,-0.016478,-0.001479
0.00225,-0.014514,-0.002688
0.002975,-0.013651,-0.002225
0.001692,-0.01359,-0.002188
-0.002155,-0.013552,0.000183
-0.006103,-0.012699,0.002858
-0.006559,-0.011161,0.004793
-0.006484,-0.010135,0.004236
-0.006701,-0.009784,0.002844
-0.007352,-0.009786,-2.9e-05
-0.00618,-0.010509,-0.003309
-0.003764,-0.010708,-0.004463
-0.003591,-0.00991,-0.005312
-0.005088,-0.009067,-0.007814
-0.006779,-0.008491,-0.009381
-0.005851,-0.008239,-0.008675
-0.00362,-0.008229,-0.006305
-0.003411,-0.006945,-0.005609
-0.005358,-0.003984,-0.007661
-0.00635,-0.002302,-0.008313
-0.005249,-0.003203,-0.007004
-0.004297,-0.004358,-0.006209
-0.004207,-0.004772,-0.005332
-0.004024,-0.005507,-0.00445
-0.003314,-0.007515,-0.004087
-0.003263,-0.00961,-0.003227
-0.003772,-0.010361,-0.002266
-0.004499,-0.011832,-0.002272
-0.00514,-0.01511,-0.003065
-0.005811,-0.016849,-0.003034
-0.00522,-0.01495,-0.002353
-0.003013,-0.012605,0.000191
-0.003277,-0.015476,0.002708
-0.004873,-0.019111,0.002484
-0.005451,-0.021555,0.001127
-0.004822,-0.0237,0.000758
-0.003019,-0.02382,-0.000479
-2.7e-05,-0.022816,-0.002205
0.001928,-0.022394,-0.002654
0.002471,-0.021431,-0.002296
0.002137,-0.020237,-0.002181
0.000252,-0.020245,-0.001911
-0.001668,-0.019717,-0.000656
-0.00232,-0.019795,0.001752
-0.001803,-0.019947,0.002113
-0.00031,-0.019004,-9e-05
-0.000392,-0.017624,-0.002239
-0.001636,-0.015811,-0.002305
-0.003306,-0.014495,-0.001286
-0.005946,-0.013323,-0.000235
-0.007723,-0.012764,-0.000312
-0.005651,-0.012588,-0.000285
-0.001237,-0.011958,0.001434
0.0007,-0.010286,0.002298
-0.000212,-0.008954,0.001701
7.4e-05,-0.009155,0.001365
0.000936,-0.010163,0.000881
0.00018,-0.008736,-0.001506
-7.9e-05,-0.006114,-0.003441
0.000983,-0.005068,-0.00453
-0.000616,-0.00639,-0.004682
-0.002423,-0.007103,-0.0052
-0.003212,-0.007337,-0.00533
-0.003816,-0.008003,-0.00561
-0.004462,-0.00977,-0.005624
-0.004794,-0.012401,-0.00405
-0.004873,-0.013091,-0.001128
-0.004615,-0.011193,0.000828
-0.004809,-0.010568,0.001717
-0.00635,-0.012216,0.001108
-0.007521,-0.012903,-0.000288
-0.005146,-0.011639,-0.001912
-0.00375,-0.01319,-0.003954
-0.005964,-0.015602,-0.004727
-0.008368,-0.017141,-0.004784
-0.009395,-0.020753,-0.004251
-0.007033,-0.022718,-0.003628
-0.002757,-0.022249,-0.00336
-0.000937,-0.0215,-0.002078
-0.002371,-0.019513,0.001145
-0.00296,-0.01733,0.004046
-0.001936,-0.016529,0.006784
-0.001825,-0.016159,0.008099
-0.000914,-0.015654,0.005439
0.001835,-0.014768,0.003186
0.002737,-0.015114,0.002325
0.000975,-0.017575,-0.000486
-0.000163,-0.019158,-0.002756
0.000124,-0.017786,-0.004739
0.000843,-0.015042,-0.005917
-0.00065,-0.014055,-0.005486
-0.003206,-0.014353,-0.005115
-0.002677,-0.013668,-0.00474
-0.002286,-0.012596,-0.005756
-0.002897,-0.010266,-0.007745
-0.002061,-0.007661,-0.006862
-6.7e-05,-0.007211,-0.005205
0.002753,-0.008834,-0.006161
0.005182,-0.010258,-0.006489
0.004785,-0.01095,-0.004962
0.003587,-0.011489,-0.005981
0.001215,-0.012849,-0.007391
-0.000289,-0.013927,-0.007887
-8.5e-05,-0.013923,-0.007346
0.000975,-0.01212,-0.006384
0.000129,-0.011803,-0.006304
-0.001966,-0.013306,-0.005851
-0.002037,-0.01311,-0.005304
-0.001595,-0.010283,-0.005723
-0.002355,-0.007001,-0.006019
-0.004078,-0.002517,-0.005113
-0.00536,0.001171,-0.002192
-0.005036,0.000696,0.000576
-0.004707,-0.001643,0.00141
-0.003653,-0.005583,0.000434
-0.002544,-0.011185,-0.000858
-0.002046,-0.014513,5.2e-05
-0.003598,-0.015311,0.001601
-0.005477,-0.017423,0.00209
-0.005198,-0.021346,0.002045
-0.004657,-0.024779,0.002182
-0.005386,-0.024693,0.001439
-0.005041,-0.021609,8.3e-05
-0.00277,-0.018303,-0.000169
-0.002045,-0.016827,-0.00081
-0.000257,-0.016421,-0.002366
0.001703,-0.015499,-0.002928
0.001871,-0.01442,-0.003398
0.000906,-0.013508,-0.002684
-4.4e-05,-0.013707,-0.002625
-0.001195,-0.015349,-0.004003
-0.00209,-0.016531,-0.004134
-0.000911,-0.014944,-0.002598
0.00138,-0.010649,-0.002264
0.002643,-0.009361,-0.004168
0.000784,-0.011264,-0.006428
-0.002697,-0.01189,-0.006886
-0.003646,-0.011919,-0.006258
-0.001863,-0.011247,-0.006881
-0.000196,-0.009214,-0.007192
-0.000704,-0.009137,-0.006587
-0.000497,-0.010985,-0.004834
0.000363,-0.012167,-0.004399
-0.001128,-0.010722,-0.003017
-0.002751,-0.008856,-0.001695
-0.002057,-0.009351,-0.001687
-0.000591,-0.012215,-0.002438
-0.000157,-0.014049,-0.002411
-0.001417,-0.01228,-0.000939
-0.003609,-0.010493,0.000312
-0.00419,-0.012612,0.000507
-0.00193,-0.016318,1.7e-05
0.000162,-0.016877,-0.000351
6.8e-05,-0.014669,-0.000952
-0.002402,-0.012574,-0.001625
-0.003264,-0.014256,-0.000722
-0.002527,-0.017727,-0.001779
-0.00137,-0.018426,-0.003901
-0.001824,-0.017299,-0.00379
-0.002141,-0.01807,-0.003454
-0.001851,-0.019596,-0.00331
-0.002077,-0.018919,-0.001546
-0.001797,-0.017287,0.000729
-0.000675,-0.018094,0.000318
0.00166,-0.020154,-0.000761
0.00286,-0.020315,0.00016
0.001336,-0.017382,0.001166
-0.00083,-0.014175,0.001103
-0.000849,-0.013517,0.001642
-0.001028,-0.012374,0.000817
-0.001767,-0.009124,-0.001206
-0.002173,-0.007369,-0.001998
-0.002018,-0.008243,-0.001919
-0.003026,-0.0089,-0.000592
-0.005988,-0.007444,0.000284
-0.008406,-0.005105,0.000579
-0.008906,-0.004527,-5e-06
-0.007995,-0.006171,-0.002552
-0.00709,-0.007506,-0.002372
-0.005672,-0.006876,-0.001189
-0.004912,-0.00669,-0.001712
-0.005257,-0.007828,-0.00357
-0.005113,-0.007423,-0.004619
-0.003634,-0.006883,-0.004532
-0.003671,-0.006954,-0.003863
-0.003956,-0.008921,-0.004663
-0.002509,-0.011428,-0.006005
-0.002093,-0.012464,-0.00564
-0.003063,-0.011765,-0.003792
-0.002571,-0.011152,-0.000975
-0.001641,-0.011506,0.000949
-0.001196,-0.012201,0.000403
-0.000176,-0.014929,-0.002845
0.000546,-0.01766,-0.004843
0.000925,-0.018128,-0.004236
0.000364,-0.018016,-0.002188
-0.000373,-0.017724,-0.000758
-0.001326,-0.01833,-0.00017
-0.003155,-0.019636,-0.000388
-0.004443,-0.021083,-0.002234
-0.002757,-0.02205,-0.004186
5.9e-05,-0.02132,-0.003197
0.001576,-0.019574,-0.001151
0.002127,-0.018724,-0.001354
0.001283,-0.019078,-0.002106
-0.00043,-0.018814,-9.1e-05
-0.002192,-0.015887,0.001638
-0.002327,-0.014041,0.000245
-0.002311,-0.013786,-0.001841
-0.003367,-0.014596,-0.002112
-0.004703,-0.014108,-0.002957
-0.004158,-0.012747,-0.002583
-0.004507,-0.012339,-0.00127
-0.004829,-0.01158,-0.002517
-0.00264,-0.009652,-0.006487
0.001083,-0.008654,-0.008654
0.003353,-0.010126,-0.008498
0.002129,-0.011712,-0.007687
-0.001567,-0.010065,-0.005378
-0.004192,-0.008219,-0.003867
-0.004151,-0.007561,-0.003471
-0.003473,-0.007397,-0.002637
-0.003192,-0.006631,-0.001377
-0.003582,-0.007465,-0.001711
-0.005152,-0.009461,-0.002179
-0.006505,-0.010769,-0.002631
-0.006884,-0.011428,-0.003186
-0.00688,-0.011573,-0.002995
-0.007553,-0.011368,-0.003853
-0.007269,-0.010741,-0.005237
-0.005959,-0.009765,-0.003356
-0.005556,-0.010746,-0.00077
-0.005219,-0.014144,-0.000822
-0.00486,-0.015801,-0.003271
-0.004498,-0.016622,-0.00533
-0.002702,-0.01655,-0.002929
-0.00249,-0.016677,0.00124
-0.004192,-0.018619,0.002628
-0.004937,-0.020724,-0.000452
-0.005437,-0.021311,-0.002697
-0.006804,-0.020858,-0.00112
-0.007974,-0.019524,0.000628
-0.007402,-0.018619,0.000776
-0.005877,-0.018198,-0.000244
-0.004684,-0.018417,-0.000501
-0.003911,-0.01846,0.000423
-0.002189,-0.0183,-0.000828
-0.000194,-0.017524,-0.004256
-0.000847,-0.016139,-0.004911
-0.002998,-0.015085,-0.004199
-0.003428,-0.013796,-0.004391
-0.003063,-0.011571,-0.005179
-0.003376,-0.010707,-0.005259
-0.003939,-0.010988,-0.004789
-0.002476,-0.009923,-0.004865
0.000165,-0.007332,-0.003088
0.000139,-0.005884,-0.000194
-0.001395,-0.006113,0.001592
-0.001532,-0.004431,0.001257
-5.9e-05,-0.001611,0.000524
-2.2e-05,-0.001591,0.000817
-0.000802,-0.003982,-0.000204
-0.00178,-0.00647,-0.003859
-0.001385,-0.006968,-0.00762
-0.001338,-0.007886,-0.009784
-0.002357,-0.009774,-0.009229
-0.002367,-0.011622,-0.007253
-0.000921,-0.013219,-0.005845
0.000889,-0.012756,-0.005954
0.001508,-0.012249,-0.006217
0.001513,-0.013817,-0.005164
0.001508,-0.016546,-0.003447
0.000584,-0.018662,-0.0038
0.000665,-0.020638,-0.004372
0.001823,-0.020065,-0.003984
0.001064,-0.01906,-0.003038
-0.001984,-0.019716,0.000128
-0.003152,-0.019771,0.000678
-0.000855,-0.019061,-0.001056
0.00091,-0.018478,-0.001646
0.000318,-0.018474,4.1e-05
-0.000835,-0.018329,0.00147
-0.000949,-0.017352,0.000121
-0.001833,-0.016451,-0.001296
-0.005451,-0.015333,-8e-06
-0.00741,-0.015099,0.001525
-0.00481,-0.014953,7.2e-05
-0.002888,-0.01493,-0.002177
-0.003853,-0.014854,-0.001958
-0.004895,-0.014187,-0.001543
-0.002574,-0.01465,-0.001806
0.001055,-0.014934,-0.002518
0.003195,-0.015687,-0.002914
0.003128,-0.016277,-0.002682
0.001777,-0.015729,-0.003593
0.000225,-0.014638,-0.004305
-0.001864,-0.012624,-0.002831
-0.002522,-0.009829,-0.002182
-0.001659,-0.009233,-0.002752
-0.001667,-0.010159,-0.002855
-0.002848,-0.010077,-0.002852
-0.003912,-0.010876,-0.003778
-0.00428,-0.010486,-0.004766
-0.002491,-0.009932,-0.004052
-0.000873,-0.010227,-0.003374
-5.1e-05,-0.010195,-0.002963
0.000843,-0.009948,-0.00285
0.002105,-0.010657,-0.00303
0.00193,-0.011514,-0.002592
0.000277,-0.013023,-0.001516
0.000536,-0.013855,-0.000924
0.002743,-0.014193,-0.000706
0.004238,-0.014279,-0.000519
0.003554,-0.013129,-0.000345
0.000444,-0.012635,0.002485
-0.001499,-0.013732,0.00637
-0.001429,-0.015009,0.007259
-0.002328,-0.015439,0.004514
-0.004743,-0.016566,0.002296
-0.007567,-0.018122,0.001846
-0.008233,-0.018158,0.002007
-0.006966,-0.016593,0.001625
-0.005046,-0.014839,0.000122
-0.003545,-0.012846,-0.001211
-0.003443,-0.010439,-0.002551
-0.004101,-0.009606,-0.003995
-0.004965,-0.01159,-0.004043
-0.004542,-0.014922,-0.003358
-0.003234,-0.01519,-0.002341
-0.003813,-0.01407,-0.002328
-0.003004,-0.015094,-0.0033
-0.000488,-0.014462,-0.003791
0.001054,-0.010588,-0.003905
0.000391,-0.008549,-0.004064
-0.000512,-0.009265,-0.004965
-0.00104,-0.010486,-0.005669
-0.000504,-0.010476,-0.006097
0.001069,-0.008988,-0.005716
0.001651,-0.007616,-0.005537
0.000486,-0.007225,-0.004946
-0.001757,-0.006585,-0.003576
-0.002461,-0.005523,-0.002186
-0.000785,-0.00566,-0.002475
-0.000677,-0.008397,-0.005359
-0.002523,-0.010407,-0.007377
-0.003528,-0.008667,-0.005994
-0.003114,-0.007365,-0.003106
-0.003326,-0.008266,-0.001513
-0.004935,-0.009818,-0.001973
-0.005122,-0.011343,-0.002458
-0.004745,-0.011694,-0.001692
-0.004965,-0.011309,-0.001603
-0.004035,-0.012112,-0.002676
-0.002004,-0.014721,-0.002856
-0.001337,-0.016628,-0.003853
-0.001076,-0.019021,-0.004641
-0.002084,-0.019892,-0.003637
-0.003753,-0.019213,-0.002318
-0.004673,-0.019032,-0.001979
-0.004856,-0.019366,-0.001269
-0.004378,-0.01997,-0.000983
-0.004029,-0.019867,-0.00066
-0.004053,-0.019455,0.002611
-0.004425,-0.019287,0.006425
-0.004031,-0.019689,0.007019
-0.003456,-0.020882,0.004833
-0.003648,-0.021018,0.002729
-0.004826,-0.018549,0.002512
-0.005014,-0.014355,0.002839
-0.0045,-0.011401,0.002329
-0.004192,-0.009997,0.002185
-0.004633,-0.009203,0.00179
-0.00609,-0.007799,0.000287
-0.00628,-0.006728,-0.000712
-0.005708,-0.006403,-0.001405
-0.00573,-0.005078,-0.002408
-0.00629,-0.003582,-0.004218
-0.006435,-0.004112,-0.006923
-0.005462,-0.005072,-0.00967
-0.004353,-0.0049,-0.009534
-0.004809,-0.006123,-0.006759
-0.006883,-0.006532,-0.00454
-0.00555,-0.006956,-0.005905
-0.003182,-0.008176,-0.008513
-0.000658,-0.011325,-0.007852
0.000876,-0.013044,-0.006353
-0.0002,-0.013958,-0.005995
-0.001139,-0.014258,-0.005768
-0.001508,-0.014103,-0.004767
-0.000919,-0.01313,-0.003178
-0.001726,-0.012596,-0.000562
-0.004214,-0.013572,-3.7e-05
-0.004594,-0.014214,-0.001394
-0.003047,-0.014555,-0.002425
-0.002204,-0.017511,-0.003161
-0.002353,-0.019656,-0.002251
-0.002199,-0.02024,0.000462
-0.000983,-0.01976,-0.000168
-0.001049,-0.020917,-0.001375
-0.001628,-0.023713,-0.000227
-0.000553,-0.026599,0.0002
0.001638,-0.028578,-0.000403
0.002152,-0.030472,-0.00121
0.001735,-0.031535,-0.001933
0.000861,-0.030784,-0.002182
-0.000805,-0.029337,-0.001662
-0.002879,-0.02733,-0.000512
-0.001651,-0.02516,-0.000798
0.002517,-0.023839,-0.002849
0.004772,-0.022351,-0.003731
0.003285,-0.022359,-0.004144
0.000909,-0.019614,-0.003902
0.001476,-0.014561,-0.004173
0.002238,-0.009519,-0.004535
0.001241,-0.003499,-0.004677
-0.001732,0.003365,-0.004871
-0.003383,0.007107,-0.003379
-0.003083,0.00716,-0.001794
-0.002848,0.006389,-0.002004
-0.003539,0.005525,-0.002322
-0.004136,0.003144,-0.001604
-0.004845,-0.000698,-0.002155
-0.006952,-0.004576,-0.003243
-0.008973,-0.006141,-0.004863
-0.007421,-0.007214,-0.006457
-0.002918,-0.009382,-0.007638
0.000337,-0.011126,-0.007445
0.00161,-0.009897,-0.006002
0.002904,-0.008386,-0.004399
0.005063,-0.009142,-0.00241
0.00689,-0.010466,-0.001089
0.007263,-0.011859,-0.00178
0.004231,-0.012508,-0.003225
0.000354,-0.01174,-0.002244
-0.001403,-0.012501,-0.000307
-0.00202,-0.015276,0.001506
-0.002226,-0.016177,0.00216
-0.002857,-0.014949,0.001944
-0.002738,-0.015374,0.00222
-0.002701,-0.017553,0.001377
-0.003332,-0.018587,0.002275
-0.002657,-0.017376,0.002505
-0.002522,-0.016608,0.001063
-0.003653,-0.016626,-0.000256
-0.004748,-0.018391,-0.001009
-0.0043,-0.020925,-0.000924
-0.002249,-0.021204,-0.000842
-0.000958,-0.018928,-0.000242
-0.001638,-0.015074,-0.000812
-0.003564,-0.013238,-0.001708
-0.004656,-0.012193,-0.002702
-0.005926,-0.010264,-0.004379
-0.006183,-0.009384,-0.005117
-0.003148,-0.008015,-0.004979
-0.001614,-0.005386,-0.005203
-0.003488,-0.004688,-0.004077
-0.004805,-0.006123,-0.002482
-0.003883,-0.007523,-0.004181
-0.002123,-0.009292,-0.007728
7e-06,-0.011215,-0.00899
0.003076,-0.012855,-0.008778
0.003214,-0.014807,-0.009812
-0.000154,-0.015267,-0.010409
-0.0022,-0.014799,-0.007489
-0.002146,-0.013022,-0.006788
-0.000645,-0.014041,-0.008152
0.000875,-0.015606,-0.006601
0.000779,-0.014995,-0.002294
-0.000456,-0.013037,0.000282
-0.001194,-0.010707,0.000661
-0.002493,-0.009762,0.000409
-0.004313,-0.011913,-0.000895
-0.005356,-0.014039,-0.00349
-0.003096,-0.015528,-0.003659
0.000767,-0.018007,-0.002922
0.002136,-0.020879,-0.00286
0.001453,-0.022804,-0.001714
-0.000507,-0.022126,0.001885
-0.002085,-0.020136,0.003424
-0.003541,-0.018507,0.001917
-0.004078,-0.018569,0.001405
-0.002313,-0.019541,0.00177
-0.000597,-0.018348,0.001445
0.000103,-0.016678,0.000981
0.001186,-0.016025,0.000637
0.003436,-0.014016,0.00026
0.004987,-0.011953,0.000176
0.003771,-0.0113,0.002154
0.001362,-0.011551,0.004699
-0.000174,-0.01259,0.004193
-0.000483,-0.012117,0.000757
-0.000418,-0.010438,-0.000665
-0.001052,-0.01079,-0.001941
-0.002151,-0.011784,-0.003733
-0.002721,-0.011752,-0.003813
-0.002081,-0.010917,-0.002756
-0.001328,-0.010036,-0.003037
-0.001481,-0.007654,-0.004863
-0.002004,-0.006091,-0.005305
-0.002686,-0.008111,-0.004718
-0.002982,-0.009984,-0.004112
-0.003178,-0.00861,-0.004782
-0.004308,-0.00661,-0.006148
-0.005546,-0.007628,-0.006514
-0.005532,-0.009597,-0.005123
-0.005051,-0.009538,-0.003079
-0.002333,-0.007237,-0.002593
-0.001066,-0.005211,-0.002307
-0.002732,-0.006292,-0.000621
-0.005339,-0.010005,-0.000647
-0.005836,-0.012767,-0.002244
-0.005226,-0.014232,-0.002864
-0.005503,-0.01507,-0.003078
-0.006101,-0.015539,-0.00242
-0.005923,-0.015037,-0.001599
-0.005412,-0.015405,-0.000593
-0.005702,-0.015943,0.001183
-0.00578,-0.017099,0.00321
-0.004483,-0.01911,0.003509
-0.004048,-0.020348,0.001894
-0.003476,-0.021795,4e-06
-0.003666,-0.021728,-0.000604
-0.004344,-0.020234,0.000438
-0.004359,-0.018787,0.001683
-0.004592,-0.018489,0.001402
-0.005091,-0.019974,-0.000846
-0.004212,-0.020148,-0.003031
-0.001951,-0.01943,-0.003811
-0.000912,-0.019597,-0.004442
0.000125,-0.018515,-0.00519
0.001152,-0.017266,-0.005637
0.00043,-0.016679,-0.004105
-0.000291,-0.015404,-0.003297
-0.000882,-0.013121,-0.004005
-0.000896,-0.010742,-0.004404
-0.000808,-0.009672,-0.004479
-0.000765,-0.010851,-0.004591
-0.000318,-0.01235,-0.004975
-0.000483,-0.010628,-0.004705
-8.4e-05,-0.007568,-0.005017
0.00199,-0.006318,-0.00545
0.00309,-0.008208,-0.004129
0.000712,-0.009956,-0.002449
-0.002179,-0.009238,-0.002029
-0.00403,-0.00917,-0.003139
-0.006256,-0.010847,-0.005078
-0.005732,-0.012564,-0.006158
-0.001224,-0.013146,-0.006009
0.00361,-0.013441,-0.005859
0.004462,-0.014288,-0.00589
0.001791,-0.014761,-0.004646
-0.000526,-0.014211,-0.002351
-0.000451,-0.012812,-0.002386
-0.000661,-0.01176,-0.00411
-0.00166,-0.012531,-0.004245
-0.001549,-0.013506,-0.002576
-0.001188,-0.013591,-0.001203
-0.00188,-0.013811,0.000197
-0.003002,-0.014986,0.001526
-0.00413,-0.015665,0.00131
-0.003779,-0.016781,0.000131
-0.003576,-0.017297,-0.001245
-0.003901,-0.01728,-0.002548
-0.004514,-0.016411,-0.004277
-0.004686,-0.014599,-0.004593
-0.002633,-0.014149,-0.004335
-0.0001,-0.01426,-0.004417
-0.000532,-0.013754,-0.004286
-0.002555,-0.013588,-0.004466
-0.005483,-0.014378,-0.005167
-0.007056,-0.014931,-0.004855
-0.004004,-0.013472,-0.002676
-0.00139,-0.011669,0.000116
-0.000447,-0.011477,0.001365
0.000877,-0.012639,-0.000388
0.001935,-0.013789,-0.002568
2.5e-05,-0.014388,-0.003025
-0.003405,-0.013479,-0.002869
-0.004077,-0.01066,-0.00254
-0.000848,-0.008013,-0.001808
0.000878,-0.005475,-0.000875
-0.00131,-0.004328,-0.000278
-0.002743,-0.005081,-0.001043
-0.001241,-0.006179,-0.001999
-0.001258,-0.006848,-0.002277
-0.003706,-0.006073,-0.000936
-0.005017,-0.004892,-0.001857
-0.004069,-0.005519,-0.003804
-0.003523,-0.007986,-0.004845
-0.002783,-0.011606,-0.005559
-0.001536,-0.013588,-0.005117
0.000273,-0.012861,-0.00407
0.000757,-0.011613,-0.003294
-0.000912,-0.011959,-0.003444
-0.00164,-0.013547,-0.003116
-0.002676,-0.015935,-0.001758
-0.003785,-0.017517,0.000369
-0.003193,-0.018969,0.001324
-0.002752,-0.019392,-0.000397
-0.001369,-0.018198,-0.001457
-0.000351,-0.016689,-0.001136
-3.6e-05,-0.017449,-0.001647
-0.001735,-0.018875,-0.001245
-0.004755,-0.020049,-0.001897
-0.005524,-0.02219,-0.004557
-0.005009,-0.023732,-0.004705
-0.005086,-0.023107,-0.00228
-0.005208,-0.021176,-0.002271
-0.004382,-0.018869,-0.003183
-0.003901,-0.017721,-0.001443
-0.003214,-0.016333,0.00062
-0.003078,-0.012453,0.001837
-0.004729,-0.008265,0.002073
-0.006689,-0.005819,0.001114
-0.008312,-0.005187,0.001824
-0.0089,-0.003982,0.00172
-0.007604,-0.003654,-9.7e-05
-0.004847,-0.004351,-0.002492
-0.002332,-0.005418,-0.003137
-0.001935,-0.006619,-0.002869
-0.003238,-0.007161,-0.002132
-0.003177,-0.007354,-0.00082
-0.002018,-0.007806,-0.000344
-0.001075,-0.009599,-0.001281
-0.0005,-0.01174,-0.003169
0.000954,-0.011926,-0.004949
0.002521,-0.011958,-0.003264
0.002217,-0.012409,-0.000744
0.000389,-0.012915,-0.001064
-0.00207,-0.01281,-0.003483
-0.004207,-0.012431,-0.004446
-0.006663,-0.012955,-0.004116
-0.007551,-0.014379,-0.00365
-0.006329,-0.015394,-0.004428
-0.004093,-0.016344,-0.006839
-0.002299,-0.016764,-0.008386
-0.001119,-0.016626,-0.006468
-0.001491,-0.017593,-0.003479
-0.001772,-0.019463,-0.001088
0.000141,-0.019428,0.001067
-0.000177,-0.017556,0.001598
-0.00084,-0.017469,0.00125
0.000393,-0.017171,0.001187
0.00252,-0.014941,-0.000187
0.005221,-0.014726,-0.001487
0.007879,-0.015806,-0.001485
0.007305,-0.015515,-0.001586
0.00536,-0.014813,-0.003034
0.003574,-0.014593,-0.003647
0.000331,-0.014898,-0.003274
-0.002953,-0.014156,-0.003334
-0.005541,-0.012601,-0.004203
-0.004733,-0.011437,-0.005316
-0.002903,-0.009329,-0.00706
-0.002328,-0.00643,-0.007863
-0.002756,-0.004879,-0.006881
-0.001465,-0.004795,-0.005849
0.001149,-0.004637,-0.004953
0.002012,-0.005128,-0.003841
0.001051,-0.006808,-0.002047
6e-05,-0.007989,-0.00044
7.7e-05,-0.006006,-0.001786
0.000307,-0.00328,-0.003435
0.000779,-0.00435,-0.003254
0.000522,-0.008068,-0.00157
-0.00014,-0.011116,0.000517
0.000913,-0.011944,0.001128
0.002909,-0.012293,0.000758
0.002328,-0.012801,0.000964
-0.001059,-0.014328,-0.000337
-0.003668,-0.014485,-0.001945
-0.005513,-0.013283,-0.001953
-0.006023,-0.013751,-0.001041
-0.004929,-0.014761,0.000271
-0.004008,-0.014576,0.001081
-0.004123,-0.015744,0.000129
-0.005476,-0.017675,-0.001874
