ch_0,ch_1,ch_2
-0.022047155653126538,-0.0033575618090253556,-0.022810576410847716
-0.021149708118173294,-0.0038640969250991475,-0.022014708520146087
-0.021426923922263086,-0.0036712624478241196,-0.021640003978973255
-0.02186393794545438,-0.003107189968432067,-0.022928052203496918
-0.022340636860462837,-0.0028494043817772763,-0.023656408302485943
-0.02288316682097502,-0.002337379555683583,-0.023677041099290363
-0.022995185645413585,-0.0027461394438432762,-0.023656484700040892
-0.022995487597654574,-0.0033251515105803264,-0.023212627638713457
-0.021825091607752256,-0.0031842414500715677,-0.022315452952170745
-0.021054196622571908,-0.0031692297852714546,-0.021329444280127063
-0.022060296032577753,-0.0027259620765107684,-0.021452897271956317
